gid,no,instl_pupr,administ,instl_dtl,lo,la,tot_camera,pixel,instl_de,geometry
101839,20721,교통정보수집,경상남도 진주시청,,128.075581,35.185128,4,200,2022-11-21,POINT (128.075581 35.185128)
101840,20722,교통정보수집,경상남도 진주시청,,128.061081,35.170469,4,200,2022-11-21,POINT (128.061081 35.170469)
101841,20723,교통정보수집,경상남도 진주시청,,128.059931,35.169786,2,200,2022-11-21,POINT (128.059931 35.169786)
101842,20724,교통정보수집,경상남도 진주시청,,128.064792,35.168568,5,200,2022-11-21,POINT (128.064792 35.168568)
101843,20725,교통정보수집,경상남도 진주시청,,128.06025,35.172966,3,200,2022-11-21,POINT (128.06025 35.172966)
101844,20726,교통정보수집,경상남도 진주시청,경상남도 진주시 동진로 238 (상대동),128.114404,35.184925,0,200,2022-11-21,POINT (128.114404 35.184925)
101845,20727,교통정보수집,경상남도 진주시청,경상남도 진주시 동진로 92 (상대동),128.102082,35.179238,3,200,2022-11-21,POINT (128.102082 35.179238)
101846,20728,교통정보수집,경상남도 진주시청,경상남도 진주시 진양호로 541 (대안동),128.084364,35.193089,5,200,2022-11-21,POINT (128.084364 35.193089)
101847,20729,생활방범,경상남도 진주시청,경상남도 진주시 호탄길22번길 12 (호탄동),128.117429,35.163407,2,200,2022-11-21,POINT (128.117429 35.163407)
101848,20730,생활방범,경상남도 진주시청,경상남도 진주시 진주대로516번길 6-1 (가좌동),128.106161,35.152014,2,200,2022-11-21,POINT (128.106161 35.152014)
101849,20731,생활방범,경상남도 진주시청,경상남도 진주시 호탄길14번길 7 (호탄동),128.116948,35.162775,2,200,2022-11-21,POINT (128.116948 35.162775)
101850,20732,생활방범,경상남도 진주시청,경상남도 진주시 강변길10번길 22-17 (호탄동),128.111256,35.164764,3,200,2022-11-21,POINT (128.111256 35.164764)
101851,20733,생활방범,경상남도 진주시청,경상남도 진주시 가좌길36번길 9 (가좌동),128.106129,35.15715,2,200,2022-11-21,POINT (128.106129 35.15715)
101852,20734,생활방범,경상남도 진주시청,,128.095994,35.160557,1,200,2022-11-21,POINT (128.095994 35.160557)
101853,20735,생활방범,경상남도 진주시청,,128.110851,35.165566,2,200,2022-11-21,POINT (128.110851 35.165566)
101854,20736,생활방범,경상남도 진주시청,경상남도 진주시 개양로13번길 9-6 (가좌동),128.108331,35.156577,1,200,2022-11-21,POINT (128.108331 35.156577)
101855,20737,생활방범,경상남도 진주시청,경상남도 진주시 가좌길40번길 17 (가좌동),128.106842,35.157747,4,200,2022-11-21,POINT (128.106842 35.157747)
101856,20738,생활방범,경상남도 진주시청,,128.104586,35.175612,2,200,2022-11-21,POINT (128.104586 35.175612)
101857,20739,생활방범,경상남도 진주시청,,128.108252,35.175855,1,200,2022-11-21,POINT (128.108252 35.175855)
101858,20740,생활방범,경상남도 진주시청,,128.090105,35.196628,2,200,2022-11-21,POINT (128.090105 35.196628)
101859,20741,생활방범,경상남도 진주시청,,127.96747,35.1881,2,200,2022-11-21,POINT (127.96747 35.1881)
101860,20742,생활방범,경상남도 진주시청,,127.960295,35.233185,1,200,2022-11-21,POINT (127.960295 35.233185)
102003,20885,차량방범,경상남도 진주시청,경상남도 진주시 진양호로 125 (평거동),128.053519,35.168217,3,200,2022-11-21,POINT (128.053519 35.168217)
102004,20886,생활방범,경상남도 진주시청,경상남도 진주시 모덕로233번길 2 (하대동),128.119517,35.188885,2,200,2022-11-21,POINT (128.119517 35.188885)
102005,20887,차량방범,경상남도 진주시청,경상남도 진주시 금곡면 금곡로 37,128.185437,35.122303,2,200,2022-11-21,POINT (128.185437 35.122303)
102006,20888,생활방범,경상남도 진주시청,경상남도 진주시 진주대로915번길 13 (강남동),128.088415,35.18169,4,200,2022-11-21,POINT (128.088415 35.18169)
102007,20889,생활방범,경상남도 진주시청,경상남도 진주시 진양호로143번길 21 (평거동),128.053777,35.170735,3,200,2022-11-21,POINT (128.053777 35.170735)
102008,20890,차량방범,경상남도 진주시청,,128.057321,35.188058,2,200,2022-11-21,POINT (128.057321 35.188058)
102049,20931,교통정보수집,경상남도 진주시청,,128.058531,35.171255,4,200,2022-11-21,POINT (128.058531 35.171255)
102009,20891,생활방범,경상남도 진주시청,경상남도 진주시 신안들말길 36-12 (신안동),128.0685,35.179773,2,200,2022-11-21,POINT (128.0685 35.179773)
102010,20892,생활방범,경상남도 진주시청,경상남도 진주시 대신로300번길 20-1 (상대동),128.119204,35.187409,3,200,2022-11-21,POINT (128.119204 35.187409)
102011,20893,생활방범,경상남도 진주시청,경상남도 진주시 진양호로 610 (옥봉동),128.091403,35.19316,3,200,2022-11-21,POINT (128.091403 35.19316)
102012,20894,생활방범,경상남도 진주시청,,128.087729,35.177577,3,200,2022-11-21,POINT (128.087729 35.177577)
102013,20895,생활방범,경상남도 진주시청,경상남도 진주시 비봉로39번길 13 (중안동),128.079399,35.193848,2,200,2022-11-21,POINT (128.079399 35.193848)
102014,20896,생활방범,경상남도 진주시청,,127.993747,35.245195,2,200,2022-11-21,POINT (127.993747 35.245195)
102015,20897,생활방범,경상남도 진주시청,경상남도 진주시 망진산길 4-9 (망경동),128.083259,35.180861,2,200,2022-11-21,POINT (128.083259 35.180861)
102016,20898,생활방범,경상남도 진주시청,경상남도 진주시 대신로348번길 18 (하대동),128.118397,35.191638,2,200,2022-11-21,POINT (128.118397 35.191638)
102017,20899,생활방범,경상남도 진주시청,경상남도 진주시 대신로308번길 25 (하대동),128.119526,35.188115,2,200,2022-11-21,POINT (128.119526 35.188115)
102018,20900,생활방범,경상남도 진주시청,경상남도 진주시 모덕로197번길 4-6 (하대동),128.116113,35.189553,2,200,2022-11-21,POINT (128.116113 35.189553)
102019,20901,생활방범,경상남도 진주시청,경상남도 진주시 도동로189번길 8 (하대동),128.121418,35.18727,2,200,2022-11-21,POINT (128.121418 35.18727)
102020,20902,생활방범,경상남도 진주시청,경상남도 진주시 도동로223번길 14 (하대동),128.120754,35.190185,4,200,2022-11-21,POINT (128.120754 35.190185)
102021,20903,생활방범,경상남도 진주시청,,128.108207,35.187728,1,200,2022-11-21,POINT (128.108207 35.187728)
102022,20904,생활방범,경상남도 진주시청,경상남도 진주시 상대로143번길 23 (하대동),128.127523,35.187046,2,200,2022-11-21,POINT (128.127523 35.187046)
102023,20905,생활방범,경상남도 진주시청,경상남도 진주시 대신로372번길 12-1 (하대동),128.117765,35.193864,2,200,2022-11-21,POINT (128.117765 35.193864)
102024,20906,생활방범,경상남도 진주시청,경상남도 진주시 하대로34번길 11-2 (하대동),128.114446,35.192852,2,200,2022-11-21,POINT (128.114446 35.192852)
102025,20907,생활방범,경상남도 진주시청,경상남도 진주시 도동로231번길 24 (하대동),128.119355,35.190979,2,200,2022-11-21,POINT (128.119355 35.190979)
102026,20908,생활방범,경상남도 진주시청,"경상남도 진주시 하대로106번길 14 (하대동, 삼전3차아파트)",128.123246,35.191875,2,200,2022-11-21,POINT (128.123246 35.191875)
102027,20909,생활방범,경상남도 진주시청,경상남도 진주시 선학산길105번길 3 (하대동),128.115,35.188574,2,200,2022-11-21,POINT (128.115 35.188574)
102028,20910,생활방범,경상남도 진주시청,경상남도 진주시 대신로356번길 23 (하대동),128.119316,35.192361,4,200,2022-11-21,POINT (128.119316 35.192361)
102029,20911,생활방범,경상남도 진주시청,경상남도 진주시 대신로195번길 10 (상대동),128.116662,35.177875,2,200,2022-11-21,POINT (128.116662 35.177875)
102030,20912,생활방범,경상남도 진주시청,경상남도 진주시 솔밭로132번길 34 (상대동),128.110509,35.18114,3,200,2022-11-21,POINT (128.110509 35.18114)
102031,20913,생활방범,경상남도 진주시청,경상남도 진주시 돗골로117번길 4-1 (상대동),128.111952,35.178745,3,200,2022-11-21,POINT (128.111952 35.178745)
102032,20914,생활방범,경상남도 진주시청,경상남도 진주시 도동천로 21 (상대동),128.10337,35.17847,2,200,2022-11-21,POINT (128.10337 35.17847)
102033,20915,생활방범,경상남도 진주시청,경상남도 진주시 동진로216번길 13 (상대동),128.114938,35.178793,2,200,2022-11-21,POINT (128.114938 35.178793)
102034,20916,생활방범,경상남도 진주시청,경상남도 진주시 남강로885번길 22-1 (상대동),128.102845,35.180725,3,200,2022-11-21,POINT (128.102845 35.180725)
102035,20917,생활방범,경상남도 진주시청,경상남도 진주시 대신로255번길 14 (상대동),128.115838,35.183228,2,200,2022-11-21,POINT (128.115838 35.183228)
102036,20918,차량방범,경상남도 진주시청,경상남도 진주시 문산읍 문산로 963,128.19487,35.16711,2,200,2022-11-21,POINT (128.19487 35.16711)
102037,20919,차량방범,경상남도 진주시청,,128.14099,35.11964,2,200,2022-11-21,POINT (128.14099 35.11964)
102038,20920,차량방범,경상남도 진주시청,,128.11455,35.13464,2,200,2022-11-21,POINT (128.11455 35.13464)
102039,20921,차량방범,경상남도 진주시청,,128.26933,35.2303,3,200,2022-11-21,POINT (128.26933 35.2303)
102040,20922,차량방범,경상남도 진주시청,,128.14881,35.25357,3,200,2022-11-21,POINT (128.14881 35.25357)
102041,20923,차량방범,경상남도 진주시청,,128.10571,35.28983,2,200,2022-11-21,POINT (128.10571 35.28983)
102042,20924,생활방범,경상남도 진주시청,,128.21181,35.1459,3,200,2022-11-21,POINT (128.21181 35.1459)
102043,20925,생활방범,경상남도 진주시청,경상남도 진주시 진주대로1163번길 7-1 (봉곡동),128.076416,35.195592,1,200,2022-11-21,POINT (128.076416 35.195592)
102044,20926,생활방범,경상남도 진주시청,경상남도 진주시 진주대로1163번길 7-1 (봉곡동),128.076714,35.195952,2,200,2022-11-21,POINT (128.076714 35.195952)
102045,20927,교통정보수집,경상남도 진주시청,,128.116898,35.18857,4,200,2022-11-21,POINT (128.116898 35.18857)
102046,20928,교통정보수집,경상남도 진주시청,,128.128477,35.189255,3,200,2022-11-21,POINT (128.128477 35.189255)
102047,20929,교통정보수집,경상남도 진주시청,,128.127831,35.194853,3,200,2022-11-21,POINT (128.127831 35.194853)
102048,20930,교통정보수집,경상남도 진주시청,경상남도 진주시 진양호로239번길 7 (평거동),128.059783,35.173215,5,200,2022-11-21,POINT (128.059783 35.173215)
102091,20973,생활방범,경상남도 진주시청,,128.131766,35.173774,3,200,2022-11-21,POINT (128.131766 35.173774)
102050,20932,교통정보수집,경상남도 진주시청,,128.057249,35.170167,0,200,2022-11-21,POINT (128.057249 35.170167)
102051,20933,교통정보수집,경상남도 진주시청,,128.05491,35.169063,3,200,2022-11-21,POINT (128.05491 35.169063)
102052,20934,교통정보수집,경상남도 진주시청,,128.050474,35.167321,3,200,2022-11-21,POINT (128.050474 35.167321)
102053,20935,교통정보수집,경상남도 진주시청,경상남도 진주시 진양호로 151-1 (평거동),128.055984,35.169624,3,200,2022-11-21,POINT (128.055984 35.169624)
102054,20936,교통정보수집,경상남도 진주시청,,128.054466,35.162975,4,200,2022-11-21,POINT (128.054466 35.162975)
102055,20937,교통정보수집,경상남도 진주시청,,128.055632,35.163743,4,200,2022-11-21,POINT (128.055632 35.163743)
102056,20938,교통정보수집,경상남도 진주시청,,128.060456,35.166373,4,200,2022-11-21,POINT (128.060456 35.166373)
102057,20939,교통정보수집,경상남도 진주시청,,128.068162,35.172103,4,200,2022-11-21,POINT (128.068162 35.172103)
102058,20940,교통정보수집,경상남도 진주시청,,128.046174,35.167171,4,200,2022-11-21,POINT (128.046174 35.167171)
102059,20941,교통정보수집,경상남도 진주시청,,128.044552,35.167562,4,200,2022-11-21,POINT (128.044552 35.167562)
102060,20942,교통정보수집,경상남도 진주시청,,128.042775,35.167398,1,200,2022-11-21,POINT (128.042775 35.167398)
102061,20943,교통정보수집,경상남도 진주시청,,128.151176,35.179905,0,200,2022-11-21,POINT (128.151176 35.179905)
102062,20944,교통정보수집,경상남도 진주시청,,128.13133,35.172104,6,200,2022-11-21,POINT (128.13133 35.172104)
102063,20945,교통정보수집,경상남도 진주시청,,128.149149,35.175242,0,200,2022-11-21,POINT (128.149149 35.175242)
102064,20946,재난재해,경상남도 진주시청,경상남도 진주시 문산읍 달음산로 198-203,128.194645,35.191323,2,200,2022-11-21,POINT (128.194645 35.191323)
102065,20947,재난재해,경상남도 진주시청,경상남도 진주시 문산읍 동부로 505-14,128.157695,35.164745,1,200,2022-11-21,POINT (128.157695 35.164745)
102066,20948,재난재해,경상남도 진주시청,,128.13273,35.186238,2,200,2022-11-21,POINT (128.13273 35.186238)
102067,20949,재난재해,경상남도 진주시청,경상남도 진주시 서장대로 301 (이현동),128.065939,35.192892,1,200,2022-11-21,POINT (128.065939 35.192892)
102068,20950,재난재해,경상남도 진주시청,,128.128065,35.195251,1,200,2022-11-21,POINT (128.128065 35.195251)
102069,20951,재난재해,경상남도 진주시청,,128.130114,35.178622,1,200,2022-11-21,POINT (128.130114 35.178622)
102092,20974,생활방범,경상남도 진주시청,,128.103908,35.166273,1,200,2022-11-21,POINT (128.103908 35.166273)
102070,20952,재난재해,경상남도 진주시청,경상남도 진주시 모덕로306번길 1 (하대동),128.127059,35.184431,1,200,2022-11-21,POINT (128.127059 35.184431)
102071,20953,재난재해,경상남도 진주시청,,128.129797,35.18047,1,200,2022-11-21,POINT (128.129797 35.18047)
102072,20954,재난재해,경상남도 진주시청,경상남도 진주시 남강로 907 (상대동),128.100628,35.178142,1,200,2022-11-21,POINT (128.100628 35.178142)
102073,20955,재난재해,경상남도 진주시청,,128.091388,35.190231,1,200,2022-11-21,POINT (128.091388 35.190231)
102074,20956,생활방범,경상남도 진주시청,,127.995194,35.256068,3,200,2022-11-21,POINT (127.995194 35.256068)
102075,20957,생활방범,경상남도 진주시청,,128.03578,35.278622,2,200,2022-11-21,POINT (128.03578 35.278622)
102076,20958,생활방범,경상남도 진주시청,,128.030578,35.219983,2,200,2022-11-21,POINT (128.030578 35.219983)
102077,20959,생활방범,경상남도 진주시청,,128.088907,35.309938,2,200,2022-11-21,POINT (128.088907 35.309938)
102078,20960,생활방범,경상남도 진주시청,경상남도 진주시 집현면 신당길 314,128.123862,35.216906,2,200,2022-11-21,POINT (128.123862 35.216906)
102079,20961,생활방범,경상남도 진주시청,경상남도 진주시 금산면 중천로 80,128.145965,35.217624,3,200,2022-11-21,POINT (128.145965 35.217624)
102080,20962,생활방범,경상남도 진주시청,경상남도 진주시 동진로 487 (충무공동),128.143913,35.181219,4,200,2022-11-21,POINT (128.143913 35.181219)
102081,20963,생활방범,경상남도 진주시청,경상남도 진주시 대밭골로 15 (충무공동),128.142864,35.181351,3,200,2022-11-21,POINT (128.142864 35.181351)
102082,20964,생활방범,경상남도 진주시청,,128.141035,35.179287,4,200,2022-11-21,POINT (128.141035 35.179287)
